29,3,80,371,4,11,0,26,7,0,0,1,165,63,12,47,247,193,0,4,24,49,24,7,60,168,19,3982,421,309,614,36,138,456,188,259,192,345,22,100,16,5,3,20,22,113,111,267,170,0,40,27,205,4,77,0,0,0,0,0,0,0,0,1,0,142,4,72,76,1,1,6,2,9,1
35,0,6,74,0,1,0,33,8,0,0,0,73,101,0,145,219,182,0,2,40,49,28,6,11,87,29,284,5340,117,421,71,246,316,265,193,465,135,47,117,23,0,1,1,3,189,10,51,31,1,29,30,392,0,10,0,0,0,0,0,0,0,0,0,1,304,4,2,3,1,1,7,7,7,0
5,6,23,68,1,2,0,39,36,0,1,1,107,334,85,128,145,287,0,1,188,241,75,27,61,240,138,654,383,1029,619,223,682,626,230,182,810,194,125,165,83,1,10,79,20,284,23,124,63,2,34,151,464,1,7,0,2,0,7,0,0,0,0,1,2,528,2,1,38,0,5,14,3,26,0
3,2,12,81,2,2,0,18,28,0,0,0,112,124,0,74,562,275,0,0,57,86,34,8,54,212,45,693,630,290,2397,93,309,834,453,424,389,331,53,220,31,0,0,0,0,201,57,242,98,0,78,52,334,1,31,0,0,0,0,0,0,0,0,0,0,298,0,5,41,0,4,1,0,10,0
4,0,0,52,0,0,0,32,2,0,0,0,9,1135,0,13,12,75,0,0,562,598,44,69,15,8,212,19,37,57,22,760,2100,246,66,33,1202,2,475,134,343,0,0,0,0,301,2,4,1,0,1,454,506,0,5,0,0,0,0,0,0,0,0,0,0,700,2,1,1,0,0,1,0,1,0
1,0,4,138,0,2,0,52,29,0,0,0,7,921,0,18,31,83,0,0,352,412,40,49,148,242,104,38,50,61,50,645,2795,265,77,24,1246,0,381,96,262,0,0,0,2,319,3,19,7,0,0,161,455,0,6,0,0,0,0,0,0,0,0,0,0,692,2,17,31,0,4,2,0,7,0
5,0,4,93,0,0,0,42,60,0,0,0,68,363,0,67,175,255,0,0,163,273,57,38,61,112,107,449,410,260,776,240,895,1517,347,206,1048,79,158,318,89,1,0,0,2,396,47,75,46,0,19,147,458,0,17,0,0,0,0,0,0,0,0,0,0,397,3,1,26,0,4,3,0,7,0
6,2,18,118,4,5,0,50,24,0,2,1,52,217,0,116,539,455,0,0,102,125,68,13,46,173,73,248,422,134,447,158,375,389,1817,259,616,178,81,513,38,0,0,0,4,436,55,113,64,0,49,83,1080,0,23,0,0,0,0,0,0,0,0,0,0,496,6,3,11,0,2,2,0,9,0
5,1,13,100,2,3,1,20,33,0,0,0,70,186,1,100,487,280,0,0,64,110,41,9,45,163,79,748,765,253,949,117,393,807,640,770,507,459,57,312,48,0,0,1,2,263,42,95,71,0,60,72,628,0,21,0,0,0,0,0,0,0,0,0,0,331,3,1,17,0,4,3,0,4,0
27,0,2,137,0,0,0,75,39,0,0,0,20,493,0,39,10,130,1,0,296,312,39,54,40,54,93,36,115,106,60,371,1439,381,118,22,3013,6,194,202,181,1,2,1,15,553,5,25,5,0,3,243,527,0,3,0,0,0,0,0,0,0,0,0,0,762,3,1,5,0,0,3,0,3,0
